mirna_info	isomiR_rpm_embryo	miRNA_rpm_embryo	Total_rpm_embryo	isomiR_rpm_L1	miRNA_rpm_L1	Total_rpm_L1	isomiR_rpm_L2	miRNA_rpm_L2	Total_rpm_L2	isomiR_rpm_L3	miRNA_rpm_L3	Total_rpm_L3	isomiR_rpm_L4	miRNA_rpm_L4	Total_rpm_L4	isomiR_rpm_YA	miRNA_rpm_YA	Total_rpm_YA	isomiR_rpm_dauer	miRNA_rpm_dauer	Total_rpm_dauer
cel-miR-8190-5p	0	0.15671451160706	0.15671451160706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105850001444853	0.105850001444853
cel-miR-8197-3p	0	0.15671451160706	0.15671451160706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105850001444853	0	0.105850001444853
cel-miR-787-5p(*)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211700002889705	0	0.211700002889705
cel-miR-4815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211700002889705	0.211700002889705
cel-miR-8194-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211700002889705	0	0.211700002889705
cel-miR-357-5p(*)	0	0	0	0	0	0	0	0	0	0	0.16781831988689	0.16781831988689	0	0	0	0	0	0	0	0	0
cel-miR-789-3p	0	0	0	0	0	0	0	0	0	0.16781831988689	0	0.16781831988689	0	0	0	0	0	0	0	0	0
cel-miR-239b-3p(*)	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167289597364051	0.167289597364051	0	0	0	0	0	0
cel-miR-5545-5p(*)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16493417064914	0	0.16493417064914	0	0	0
cel-miR-4809-5p(*)	0	0.15671451160706	0.15671451160706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cel-miR-4811-5p(*)	0	0.15671451160706	0.15671451160706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cel-miR-2219-5p(*)	0	0	0	0	0	0	0	0.133332533338133	0.133332533338133	0	0	0	0	0	0	0	0	0	0	0	0
cel-miR-1823-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105850001444853	0.105850001444853
cel-miR-53-5p	518718.350802176	20290.4527084207	539008.803510597	54882.6302499577	1895.19058827462	56777.8208382324	75616.7106472268	2997.31202610332	78614.0226733301	47041.9310707918	2287.8019790923	49329.7330498841	44498.6009999557	2047.53888601252	46546.1398859682	28932.8975996533	1457.04779503779	30389.9453946911	363676.332778164	10967.0222145084	374643.354992673
